country,date,GDP,HouseholdsExpenditurePerecent,FDIInflows,Gov,Exports,Imports
Belgium,2017,503004504395.429,51.4231965819893,-7.1854459037029,23.0693542435796,82.3114451875584,80.9177424120938
Belgium,2016,476056833074.336,51.3720336425154,12.086445884096,23.2413300025722,79.3766835721925,78.1832744269436
Belgium,2015,462149679343.822,51.338944385596,-4.22249472994031,23.6150874463105,77.8052821516798,76.3872643576431
Belgium,2014,534678075827.361,51.8111142017944,-2.84393021622138,24.2338958514732,79.801009073623,78.9822068454526
Belgium,2013,521642714407.843,52.4611840765628,-5.682227348616,24.3127672571778,79.3243484015476,78.5264966401955
Belgium,2012,496181260258.3,51.9437705266554,2.38023345027808,24.3033528607648,80.4044905064987,80.3415397228249
Belgium,2011,522645519183.591,51.542632108388,31.306951916507,24.0494265732331,80.6973629124622,80.7963607521708
Belgium,2010,480951629493.033,51.4380813355507,26.092414949357,23.7326860900242,75.8500644792464,74.14760859514
Belgium,2009,481345929424.84,51.3728350392874,16.0704608746845,24.191913477768,68.8340037082276,66.5720368236699
Belgium,2008,515223524241.98,50.7242928148413,36.9532514977259,22.6661446948071,80.8806199752035,80.2078278152436
Belgium,2007,470324254037.777,49.6456685007722,20.528738142323,21.6158948183584,78.3018047028263,74.1666421724765
Belgium,2006,407918078032.869,50.0481775418536,14.4199426286844,21.9387885339603,76.8049970552189,72.7625122442923
Belgium,2005,385570948886.954,50.1883319958611,8.73043233437076,22.093997631255,74.2828289213953,70.2462217485879
Belgium,2004,368537000248.324,50.2415776311343,12.0742736119187,22.1972126513166,70.906277447218,66.0121279012141
Belgium,2003,317381715575.621,51.1934557656787,10.8888652980622,22.4843723439742,69.0365085088844,63.679044325004
Belgium,2002,257157820440.429,51.536270580068,7.04585014771891,22.1388815392458,70.8312976956765,65.2538517924041
Belgium,2001,236541297539.15,52.4054901566157,37.2887334759807,21.3136063380204,71.6119589202939,67.964880914325
Belgium,2000,236204532891.1,52.3121863010792,37.5685906251901,21.0401971476314,72.5473951580567,69.6827399089776
Belgium,1999,258158533986.789,52.0728198372647,46.3641124511984,21.2820398534755,64.5630595160862,60.6069310248626
Belgium,1998,258528339631.029,52.9168554550308,8.77679407696031,21.0949180608347,64.1743450154283,60.5347776108893
Belgium,1997,252708051420.839,52.6640383933173,4.74788988025515,21.1513979156766,64.7865810804479,60.902358975732
Belgium,1996,279201433224.756,53.4788608366999,5.03718760952012,21.7183862211024,61.1923909558718,58.0203848015116
Belgium,1995,288025588396.278,53.0600871969142,3.71102444734668,21.2989651245599,60.1143717180605,56.2641961032662
Belgium,1994,244884129973.475,53.3117096888902,3.47657481965947,21.1019338824286,58.4249590334198,54.8073406294867
Belgium,1993,224721795592.351,53.6579428204158,4.78369264167891,21.294642870972,56.1077412903698,52.9049959705074
Belgium,1992,234781652070.263,54.1337732339872,4.80693440074375,20.9609311535835,58.8089305863483,56.2603572066541
Belgium,1991,210510999291.199,54.7753985559743,4.44753957347797,20.8629259638761,60.229655028909,58.3604829239837
Belgium,1990,205331747706.422,54.1773960314807,3.91889227549215,20.217285214641,61.6136907928246,59.8541600717217
Bulgaria,2017,58220973782.7715,60.8857658905906,3.47012402701833,15.8379889650395,68.1464730187792,63.7566370586634
Bulgaria,2016,53240950226.2443,61.0191224901732,2.77324126208435,15.791458621056,64.7258047381281,59.7225114203761
Bulgaria,2015,50201314894.5817,62.3846178162736,4.34151974819137,16.2702426864404,64.5380422511041,63.5736639601152
Bulgaria,2014,56814543481.2102,62.5808300300874,1.92485925784421,16.9118630307083,64.9049620325708,65.8853097091552
Bulgaria,2013,55555171009.772,62.2424910921615,3.58029678218457,17.1632702669359,64.8781363714651,65.3242306644631
Bulgaria,2012,53903022339.0276,65.4432450353728,3.31727224635667,15.9070409213022,60.7991916177883,63.9917650328375
Bulgaria,2011,57418414504.0882,62.1510915192115,3.66399876793918,15.9220644138734,59.0690820837306,58.6929011008061
Bulgaria,2010,50610058210.3696,63.2809647551935,3.64137103407323,16.527999379441,50.1788787944037,53.0283678363222
Bulgaria,2009,51884481410.3931,63.0993109628024,7.51026984032086,16.784200783987,42.3320120735649,50.6090902489385
Bulgaria,2008,54409138498.3548,65.6634032428985,18.9246161911489,17.1712534653547,52.5433676169218,72.3014903258705
Bulgaria,2007,44411476557.0329,68.4985188453296,31.2425335354324,16.6963948065045,52.3802470692046,71.2117105760746
Bulgaria,2006,34130122490.8613,67.3778774913518,23.0719249763639,18.2797153653482,47.3215443327677,64.5382954615918
Bulgaria,2005,29636617749.8253,69.3018370452938,13.827903593363,18.2960708237766,42.8633898523076,57.6334912434889
Bulgaria,2004,25957970922.4811,68.8818286765281,11.8366376593582,19.5111332863739,41.2721589575018,52.5086581357126
Bulgaria,2003,20982685981.4163,68.5210703941777,9.99294705126427,20.2661407663512,34.6832908377273,44.9419226717496
Bulgaria,2002,16276456427.5397,68.7977353266561,5.55808812019452,19.3272240003313,33.9085729836539,41.9455602818418
Bulgaria,2001,14075616789.4905,69.1249065071055,5.7755351977185,19.5167636824819,35.1487756495724,44.5387141881565
Bulgaria,2000,13153016530.8718,66.9458389131976,7.61425213485459,19.9245912674826,36.474409011809,41.8199786592571
Bulgaria,1999,13531969309.4629,65.5842719672507,6.05076863639275,19.7444878295942,43.0510260297494,47.658609360737
Bulgaria,1998,14942172233.5833,56.4411766942161,3.59597820016559,18.4540871799941,42.1898404057147,35.3118513393298
Bulgaria,1997,11211546465.3071,66.0502633016381,4.50250107388886,12.2561211664819,50.0379175571548,37.2313289175731
Bulgaria,1996,12184935356.9421,74.4798634497394,0.894547215943166,13.9733357936984,48.9320477925912,37.6574249204226
Bulgaria,1995,18867559523.8095,57.8594526382207,0.479129268869785,15.4428582695796,32.5341115229908,23.0617556589636
Bulgaria,1994,9697416974.16974,74.0353881278539,1.08688736681887,17.1893074581431,45.0475646879756,45.6725646879757
Bulgaria,1993,10829710144.9275,73.4901304784209,0.369354299096688,18.8558046169287,38.2067581130813,45.8347273335564
Bulgaria,1992,10350515463.9175,65.6150398406375,0.400946215139442,20.3361553784861,47.1115537848605,52.9382470119522
Bulgaria,1991,10943548387.0968,54.1090641120118,0.510803242446573,19.033161385409,43.4782608695652,39.2041267501842
Bulgaria,1990,20632090909.0909,59.8339744352355,0.0193872740170872,18.1865848876199,33.1191920794173,36.7278687657797
Switzerland,2017,679950915261.122,53.7137550444931,10.0431170785816,12.0300818021872,65.0326216876611,54.4753328992057
Switzerland,2016,671308872735.114,53.3861177407846,10.7841312934614,11.997933315596,65.7442826800745,54.2279949025252
Switzerland,2015,679832391757.542,53.2973907541062,16.8287746079763,11.9330681779971,62.2161387250901,50.5140396907642
Switzerland,2014,709182183359.844,53.1053271881031,2.96159322873405,11.9709326507808,64.2737455326773,52.5864328370154
Switzerland,2013,688504215507.029,53.468347746785,-3.62037955544283,11.9317514576677,71.9249382224681,59.8716051659649
Switzerland,2012,668043476123.359,53.3709536664251,5.97917586942538,11.8588602745149,67.0336244560307,56.6487654969397
Switzerland,2011,699579502158.199,53.1486098806289,2.96813782714396,11.6813638661035,65.4655141197832,57.0306824239927
Switzerland,2010,583783396408.582,53.8553651834417,3.02693357016187,11.6020898410232,63.9656232353477,53.2864693979117
Switzerland,2009,541506295377.263,54.4747495557634,8.80111104184472,11.7763399483718,57.2304760078274,49.6997309971097
Switzerland,2008,554363401347.983,53.0843965085081,0.539526360837645,11.0434425937368,62.6611734237573,52.1182394646512
Switzerland,2007,479913362212.596,53.5309994132841,10.1452262796346,10.9092673862327,61.3035933572649,50.007177236811
Switzerland,2006,430921199553.358,55.0232781900057,12.475778179868,11.3136201366306,56.4911691890821,48.0266662286295
Switzerland,2005,408689367169.933,56.9112796620161,0.652062675243123,11.8225651404991,53.7904693849479,46.5393409903714
Switzerland,2004,394164053075.995,57.5313103522849,1.80186247256643,12.0063367017381,51.4709919758111,42.521474630873
Switzerland,2003,352914531818.519,58.003165569045,5.58805379641704,12.2464552990931,48.1084826519662,41.4214920992278
Switzerland,2002,301416655973.309,57.8507510196089,2.73974593524435,12.0631995495841,48.9370121629331,42.2160686948155
Switzerland,2001,278631192225.646,57.7608720848628,3.50463737067561,11.6783200345372,50.889357319371,45.2743742902228
Switzerland,2000,272055305542.397,57.5826169068467,8.4838925367254,11.5770881298605,52.1179399364889,45.9877271807194
Switzerland,1999,289912794567.967,58.8011018651824,5.01575976651698,11.7428037896061,47.4123664372789,42.6627644331779
Switzerland,1998,295044833770.175,58.5116106845959,3.84535786988576,11.7148146606944,46.7018577179514,42.164530643638
Switzerland,1997,286518982980.776,58.7865048758492,2.92892324920007,11.9414980099802,47.2416188540853,42.131335730175
Switzerland,1996,330091423948.22,58.4823731044405,1.47844477670103,12.2544816210082,41.7408871230634,37.9293422191067
Switzerland,1995,342617336152.22,57.6300317170396,1.213671207258,12.1567034518506,40.6819538683681,36.4136149033062
Switzerland,1994,292646657673.466,57.1285678070641,1.25841148298248,12.2606276503671,40.7031823345215,36.2491441369151
Switzerland,1993,264353008121.278,57.9165506902075,0.645704010168753,12.2854289749056,41.4287174127057,37.0492549619147
Switzerland,1992,271814366804.153,57.9206676642446,0.415168501709479,12.4806520623077,41.4118928485778,38.4215198858183
Switzerland,1991,261113787377.964,56.686294359198,1.08718470567901,12.0209793989654,40.4950927693834,38.7489363499253
Switzerland,1990,258066552980.132,55.2334120769777,2.14859161153784,11.5713386078555,42.1098164245959,41.5923280664341
Cyprus,2017,22638608224.1301,65.4765820798878,81.100606872169,14.9797681561636,73.0152992340802,73.3895414381535
Cyprus,2016,20890936462.2537,65.9546040475451,40.7267692608838,15.2965589974859,70.7503129359432,69.0496284826178
Cyprus,2015,19779150116.4984,67.8940332355264,146.419496843307,16.4105487938822,70.3258965023065,67.7013249828294
Cyprus,2014,23128114786.7676,68.984128012632,223.705992322947,16.8078503115599,66.109181405991,65.1694984964844
Cyprus,2013,23900872625.8467,67.0419956869051,108.641707259097,18.4523817131757,61.3603125807344,59.7798484431786
Cyprus,2012,24978513426.6992,66.8961585228821,280.131833140986,18.8140628329824,55.3122593814023,57.2253413533832
Cyprus,2011,27565469097.9955,65.8123783361872,146.726545596933,19.0879851586371,53.4951590496264,57.3218859959482
Cyprus,2010,25732432719.0773,65.7962241474409,120.594522196942,18.519859944171,50.3797480614863,58.7213305901389
Cyprus,2009,25945391775.4932,63.6954590703442,249.108048567272,18.7764788859925,48.7221408291604,54.068719899389
Cyprus,2008,27844698989.3072,66.7546135694978,44.1638687211385,17.0519321419899,50.0816009783701,62.8441160392005
Cyprus,2007,23968764029.5647,63.9313964777248,9.57344136774281,16.444547918837,53.2588980125664,58.0160532639575
Cyprus,2006,20072786350.5206,61.4316496393942,9.32555099496527,16.8987309889276,53.4357273848067,56.370599083076
